Year,FIPS_code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher
2020,26059,MI,Hillsdale County,256428,1013142,781854,460062
2020,26061,MI,Houghton County,78568.6,338619.6,318700.8,371817.6
2020,26063,MI,Huron County,625536,2919168,2279731.2,1125964.8
2020,26065,MI,Ingham County,988596,3373780,4958672,6370952
2020,26067,MI,Ionia County,2260898,10772514,9309580,4282406.8
2020,26069,MI,Iosco County,189031.5,653508.9,666111,289848.3
2020,26071,MI,Iron County,5072051.6,28587927.2,19563627.6,12647193.6
2020,26073,MI,Isabella County,15892.5,66748.5,65265.2,63993.8
2020,26075,MI,Jackson County,95013.4,395116.7,407862.4,261866.2
2020,26077,MI,Kalamazoo County,499519.5,1971787.5,2751739,3540454
2020,26079,MI,Kalkaska County,258741.7,854499.9,715344.7,345713.7
2020,26081,MI,Kent County,772683.2,2347392,2934240,3726484.8
2020,26083,MI,Keweenaw County,692406,5327679.5,6135486.5,7077928
2020,26085,MI,Lake County,110268,248715.6,173365.8,80250.6
2020,26087,MI,Lapeer County,89963.7,396707.4,395623.5,201605.4
2020,26089,MI,Leelanau County,3134847.6,18199531.9,24556306.2,41188414.3
2020,26091,MI,Lenawee County,210273,912832.2,808932.6,541762.2
2020,26093,MI,Livingston County,269919.4,1652433.4,2172522,2488525.2
2020,26095,MI,Luce County,221646.4,1093650,1079068,522035.6
2020,26097,MI,Mackinac County,377600.2,1576261.3,1356726.3,1084502.9
2020,26099,MI,Macomb County,217036.8,664675.2,789019.2,590068.8
2020,26101,MI,Manistee County,734280.8,2786929.4,2987187.8,1835702
2020,26103,MI,Marquette County,71214.4,434862.4,492440,516683.2
2020,26105,MI,Mason County,1008805.6,5269880,5269880,3508234.4
2020,26107,MI,Mecosta County,482417.6,2291483.6,2024884.4,1548814.4
2020,26109,MI,Menominee County,65359,393087.7,312789.5,163397.5
2020,26111,MI,Midland County,921579.9,4920888.9,5355596.4,6190234.8
2020,26113,MI,Missaukee County,483610.4,2052876.8,1643288.4,750089.6
2020,26115,MI,Monroe County,10654401.5,42366914.2,45124524,27074714.4
2020,26117,MI,Montcalm County,308418.5,1075441.9,925255.5,372784.1
2020,26119,MI,Montmorency County,248983.7,855750.7,688366.7,299198.9
2020,26121,MI,Muskegon County,46944.8,194566.4,208140.8,115948
2020,26123,MI,Newaygo County,239353.2,971492.4,732139.2,401268.6
2020,26125,MI,Oakland County,45187.2,152297.6,230956.8,409195.2
2020,26127,MI,Oceana County,287274,911352,775144.5,502729.5
2020,26129,MI,Ogemaw County,3800791.5,11255057,10489006,3918645.5
2020,26131,MI,Ontonagon County,84855.5,562326,428077,189975
2020,26133,MI,Osceola County,268643.2,1000216.2,765153.4,364587.2
2020,26135,MI,Oscoda County,3398637.2,6911195.2,6094762.8,2582204.8
2020,26137,MI,Otsego County,1019475.2,5017729.5,5623042.9,4269052.4
2020,26139,MI,Ottawa County,377257.6,1600302.4,1934966.4,2172273.6
2020,26141,MI,Presque Isle County,374872.4,1507639,1409846.2,782342.4
2020,26143,MI,Roscommon County,74556.8,281208.8,316056,138578.4
2020,26145,MI,Saginaw County,643511,2201485,2418246.6,1510557.4
2020,26147,MI,St. Clair County,428769.8,1751681.5,2034042.1,1014406.6
2020,26149,MI,St. Joseph County,996256.8,2762348.4,2551021.2,1237773.6
2020,26151,MI,Sanilac County,3664730,15721691.7,11763783.3,5460447.7
2020,26153,MI,Schoolcraft County,17058105.4,72061792.2,52392752.3,32549650.1
2020,26155,MI,Shiawassee County,269944,1207999.4,1282234,614122.6
2020,26157,MI,Tuscola County,150556,708405.6,500796.8,225041.6
2020,26159,MI,Van Buren County,4211075.7,11589456.2,12453266.6,7702309.4
2020,26161,MI,Washtenaw County,148160.8,503057.6,823498.4,1970883.2
2020,26163,MI,Wayne County,588280.8,1404283.2,1527632.4,1224003.6
2020,26165,MI,Wexford County,389101,1470392.2,1404859.4,827351.6
2020,27001,MN,Aitkin County,40368.6,185597.1,182151,84675.6
2020,27003,MN,Anoka County,402621.9,1869803.4,2415731.4,2135943.3
2020,27005,MN,Becker County,176406.6,723018.6,944148,641026.8
2020,27007,MN,Beltrami County,250383,987224.4,1251915,1087377.6
2020,27009,MN,Benton County,927115.5,3069072,4219974,2440338.5
2020,27011,MN,Big Stone County,242416.8,1155220.8,993609.6,601552.8
2020,27013,MN,Blue Earth County,61141.6,293950,402123.6,417409
2020,27015,MN,Brown County,386199.2,2027545.8,1919637.2,1346017.8
2020,27017,MN,Carlton County,401078,2108894,2412937,1546091
2020,27019,MN,Carver County,34264.6,161404.3,257886.2,448144.9
2020,27021,MN,Cass County,34668.8,175510.8,199887.3,131633.1
2020,27023,MN,Chippewa County,102302.2,377731.2,428320.2,215846.4
2020,27025,MN,Chisago County,308526.8,2139994.4,2645453.2,1470425.6
2020,27027,MN,Clay County,2202215.7,9629296.1,15804136.2,15545052
2020,27029,MN,Clearwater County,287521.9,753433.3,686274.9,371469.9
2020,27031,MN,Cook County,134148,923704.8,1153672.8,1625107.2
2020,27033,MN,Cottonwood County,121048.9,469234.5,467874.4,301942.2
2020,27035,MN,Crow Wing County,126810,619255.5,822151.5,547396.5
2020,27037,MN,Dakota County,148783.6,607280,968611.6,1311724.8
2020,27039,MN,Dodge County,189903.8,1459017,1672079.8,1306167.6
2020,27041,MN,Douglas County,28322.2,180177.4,232603.6,162099.4
2020,27043,MN,Faribault County,9513060,44013757.6,47692140.8,25621841.6
2020,27045,MN,Fillmore County,156508.8,612992.8,676341.6,417356.8
2020,27047,MN,Freeborn County,257039.4,755870.1,801614.4,365954.4
2020,27049,MN,Goodhue County,232002.4,1392014.4,1416871.8,1102011.4
2020,27051,MN,Grant County,325929.6,1475736.8,1887675.6,837458
2020,27053,MN,Hennepin County,59584.8,153357.6,256898.4,505982.4
2020,27055,MN,Houston County,75513.6,559785.6,590976,416966.4
2020,27057,MN,Hubbard County,241528,1246457,1552680,1272335
2020,27059,MN,Isanti County,33712,144961.6,163081.8,79223.2
2020,27061,MN,Itasca County,67530.4,367799.5,467889.2,303886.8
2020,27063,MN,Jackson County,46994.4,231055.8,230403.1,144246.7
2020,27065,MN,Kanabec County,106390,396834.7,403218.1,157457.2
2020,27067,MN,Kandiyohi County,33035.2,102108.8,145279.8,94976.2
2020,27069,MN,Kittson County,123586.3,1051920.6,948453,747266
2020,27071,MN,Koochiching County,42873.6,190982.4,233299.2,90201.6
2020,27073,MN,Lac qui Parle County,151626,950189.6,932499.9,490257.4
2020,27075,MN,Lake County,235686,1121294,1285560,928460
2020,27077,MN,Lake of the Woods County,13135.2,180609,233149.8,119858.7
2020,27079,MN,Le Sueur County,48469.2,320642.4,341148.6,221839.8
2020,27081,MN,Lincoln County,120800.8,728701.6,687785.2,409164
2020,27083,MN,Lyon County,163387,683891.3,861282.9,627872.9
