Year,County,State,GeoFips,Personal Income (thousands of dollars),Population (persons),Per Capita Personal Income
2018,Jefferson, LA,22051,49728,21919509,440787
2018,Jefferson Davis, LA,22053,40576,1312998,32359
2018,Lafayette, LA,22055,49731,11932809,239949
2018,Lafourche, LA,22057,44655,4369422,97849
2018,LaSalle, LA,22059,32003,471589,14736
2018,Lincoln, LA,22061,38457,1867905,48571
2018,Livingston, LA,22063,42923,5959090,138832
2018,Madison, LA,22065,32946,349526,10609
2018,Morehouse, LA,22067,35869,943921,26316
2018,Natchitoches, LA,22069,39983,1534472,38378
2018,Orleans, LA,22071,52119,20147599,386570
2018,Ouachita, LA,22073,39624,6374625,160876
2018,Plaquemines, LA,22075,47223,1119318,23703
2018,Pointe Coupee, LA,22077,47654,1008925,21172
2018,Rapides, LA,22079,44468,5837756,131280
2018,Red River, LA,22081,47891,380396,7943
2018,Richland, LA,22083,37093,749471,20205
2018,Sabine, LA,22085,37200,838572,22542
2018,St. Bernard, LA,22087,33939,1483256,43703
2018,St. Charles, LA,22089,49009,2567029,52379
2018,St. Helena, LA,22091,41153,445561,10827
2018,St. James, LA,22093,52555,1084780,20641
2018,St. John the Baptist, LA,22095,40435,1740671,43049
2018,St. Landry, LA,22097,39770,3321818,83526
2018,St. Martin, LA,22099,38853,2041213,52537
2018,St. Mary, LA,22101,39095,1971150,50420
2018,St. Tammany, LA,22103,64709,16813191,259827
2018,Tangipahoa, LA,22105,38644,5079271,131438
2018,Tensas, LA,22107,37919,166919,4402
2018,Terrebonne, LA,22109,41375,4586337,110849
2018,Union, LA,22111,41728,891608,21367
2018,Vermilion, LA,22113,40256,2344365,58237
2018,Vernon, LA,22115,40246,1982148,49251
2018,Washington, LA,22117,33741,1561577,46281
2018,Webster, LA,22119,40814,1546782,37898
2018,West Baton Rouge, LA,22121,46546,1247844,26809
2018,West Carroll, LA,22123,37178,379624,10211
2018,West Feliciana, LA,22125,38677,592061,15308
2018,Winn, LA,22127,36228,508565,14038
2018,Androscoggin, ME,23001,39949,4395956,110040
2018,Aroostook, ME,23003,41047,2770445,67494
2018,Cumberland, ME,23005,61071,18239333,298656
2018,Franklin, ME,23007,39282,1154551,29391
2018,Hancock, ME,23009,50474,2785038,55178
2018,Kennebec, ME,23011,44316,5441676,122793
2018,Knox, ME,23013,49242,1984878,40309
2018,Lincoln, ME,23015,49468,1718874,34747
2018,Oxford, ME,23017,37897,2182199,57583
2018,Penobscot, ME,23019,41382,6296977,152166
2018,Piscataquis, ME,23021,39111,646968,16542
2018,Sagadahoc, ME,23023,49997,1817636,36355
2018,Somerset, ME,23025,37703,1900592,50410
2018,Waldo, ME,23027,41700,1645874,39469
2018,Washington, ME,23029,40291,1242612,30841
2018,York, ME,23031,51745,10791522,208551
2018,Allegany, MD,24001,40359,2796482,69290
2018,Anne Arundel, MD,24003,65835,38231416,580715
2018,Baltimore, MD,24005,58070,49404833,850780
2018,Calvert, MD,24009,61388,5648286,92010
2018,Caroline, MD,24011,44982,1493276,33197
2018,Carroll, MD,24013,60151,10319018,171552
2018,Cecil, MD,24015,47386,4886829,103129
2018,Charles, MD,24017,55131,9027348,163745
2018,Dorchester, MD,24019,44172,1432885,32439
2018,Frederick, MD,24021,60263,15771138,261703
2018,Garrett, MD,24023,44034,1283339,29144
2018,Harford, MD,24025,56965,14665878,257453
2018,Howard, MD,24027,75552,24678814,326647
2018,Kent, MD,24029,59065,1148038,19437
2018,Montgomery, MD,24031,85567,90438012,1056926
2018,Prince George's, MD,24033,46101,44108375,956772
2018,Queen Anne's, MD,24035,64222,3170499,49368
2018,St. Mary's, MD,24037,56583,6361488,112427
2018,Somerset, MD,24039,30898,770297,24930
2018,Talbot, MD,24041,69612,2607814,37462
2018,Washington, MD,24043,44947,6901034,153536
2018,Wicomico, MD,24045,40513,4174481,103040
2018,Worcester, MD,24047,56138,2919220,52001
2018,Baltimore (Independent City), MD,24510,49297,29631468,601083
2018,Barnstable, MA,25001,67947,15398336,226622
2018,Berkshire, MA,25003,54598,7078517,129648
2018,Bristol, MA,25005,52142,29990074,575158
2018,Dukes, MA,25007,77062,1537004,19945
2018,Essex, MA,25009,65119,52344359,803823
2018,Franklin, MA,25011,53723,3833756,71361
2018,Hampden, MA,25013,51123,23986441,469189
2018,Hampshire, MA,25015,52051,8421005,161784
2018,Middlesex, MA,25017,82173,133602663,1625879
2018,Nantucket, MA,25019,95451,1272648,13333
2018,Norfolk, MA,25021,89004,63853110,717421
2018,Plymouth, MA,25023,65535,34410134,525064
2018,Suffolk, MA,25025,81593,65248108,799678
2018,Worcester, MA,25027,54330,46460375,855149
2018,Alcona, MI,26001,39946,403060,10090
2018,Alger, MI,26003,34069,305254,8960
2018,Allegan, MI,26005,44732,5299743,118478
2018,Alpena, MI,26007,39488,1142888,28943
2018,Antrim, MI,26009,46647,1087845,23321
2018,Arenac, MI,26011,37331,562423,15066
2018,Baraga, MI,26013,32677,270699,8284
2018,Barry, MI,26015,44289,2727819,61592
2018,Bay, MI,26017,41971,4393322,104674
2018,Benzie, MI,26019,44252,789862,17849
2018,Berrien, MI,26021,47212,7307596,154784
2018,Branch, MI,26023,35549,1585326,44595
2018,Calhoun, MI,26025,39115,5253603,134311
2018,Cass, MI,26027,44665,2312069,51765
2018,Charlevoix, MI,26029,52466,1373400,26177
2018,Cheboygan, MI,26031,38566,993759,25768
2018,Chippewa, MI,26033,33834,1260497,37255
2018,Clare, MI,26035,34528,1061042,30730
2018,Clinton, MI,26037,46391,3653000,78743
2018,Crawford, MI,26039,36834,481239,13065
2018,Delta, MI,26041,38580,1423085,36887
2018,Dickinson, MI,26043,47125,1228307,26065
2018,Eaton, MI,26045,42704,4649055,108867
2018,Emmet, MI,26047,55451,1872683,33772
2018,Genesee, MI,26049,40449,16478474,407386
2018,Gladwin, MI,26051,36407,920581,25286
2018,Gogebic, MI,26053,38621,599093,15512
2018,Grand Traverse, MI,26055,50140,4711744,93972
2018,Gratiot, MI,26057,35873,1496011,41703
2018,Hillsdale, MI,26059,35406,1619165,45732
2018,Houghton, MI,26061,35675,1343804,37668
2018,Huron, MI,26063,44202,1404209,31768
2018,Ingham, MI,26065,40655,11643480,286395
2018,Ionia, MI,26067,33897,2242055,66144
2018,Iosco, MI,26069,36779,928290,25240
2018,Iron, MI,26071,42340,489199,11554
2018,Isabella, MI,26073,37181,2464547,66285
2018,Jackson, MI,26075,38799,6257626,161284
2018,Kalamazoo, MI,26077,48716,12747075,261663
2018,Kalkaska, MI,26079,35317,625633,17715
2018,Kent, MI,26081,52409,34234518,653216
2018,Keweenaw, MI,26083,48154,97512,2025
2018,Lake, MI,26085,32130,394294,12272
2018,Lapeer, MI,26087,43250,3837241,88723
2018,Leelanau, MI,26089,66093,1461515,22113
2018,Lenawee, MI,26091,39197,3890970,99268
2018,Livingston, MI,26093,57605,11094799,192602
2018,Luce, MI,26095,34479,195187,5661
2018,Mackinac, MI,26097,43345,467481,10785
2018,Macomb, MI,26099,46036,40508807,879936
2018,Manistee, MI,26101,39300,972312,24741
2018,Marquette, MI,26103,39211,2607351,66496
2018,Mason, MI,26105,40578,1178632,29046
2018,Mecosta, MI,26107,36114,1450307,40159
2018,Menominee, MI,26109,41691,982820,23574
2018,Midland, MI,26111,54113,4517850,83489
2018,Missaukee, MI,26113,35093,527408,15029
2018,Monroe, MI,26115,46098,7082081,153630
2018,Montcalm, MI,26117,33191,2201049,66314
2018,Montmorency, MI,26119,37562,342416,9116
2018,Muskegon, MI,26121,37877,6639891,175302
2018,Newaygo, MI,26123,36791,1820292,49476
2018,Oakland, MI,26125,70762,90077143,1272967
2018,Oceana, MI,26127,37751,999545,26477
2018,Ogemaw, MI,26129,35070,727101,20733
2018,Ontonagon, MI,26131,38453,228374,5939
2018,Osceola, MI,26133,37006,845587,22850
2018,Oscoda, MI,26135,34074,277501,8144
2018,Otsego, MI,26137,39887,995152,24949
2018,Ottawa, MI,26139,48265,14061019,291329
2018,Presque Isle, MI,26141,39137,507494,12967
2018,Roscommon, MI,26143,36980,864656,23382
2018,Saginaw, MI,26145,39360,7511528,190844
2018,St. Clair, MI,26147,43956,7032661,159995
2018,St. Joseph, MI,26149,37948,2309589,60862
2018,Sanilac, MI,26151,37791,1551079,41044
2018,Schoolcraft, MI,26153,40135,319395,7958
2018,Shiawassee, MI,26155,39151,2672966,68274
2018,Tuscola, MI,26157,36360,1945182,53498
2018,Van Buren, MI,26159,40758,3077794,75513
2018,Washtenaw, MI,26161,58207,21817464,374825
2018,Wayne, MI,26163,41742,74982006,1796334
2018,Wexford, MI,26165,36189,1208893,33405
2018,Aitkin, MN,27001,40429,637408,15766
2018,Anoka, MN,27003,50730,18139633,357570
2018,Becker, MN,27005,45905,1605176,34967
2018,Beltrami, MN,27007,42064,1925378,45773
2018,Benton, MN,27009,43589,1782108,40884
2018,Big Stone, MN,27011,50063,258126,5156
2018,Blue Earth, MN,27013,44229,3014491,68157
2018,Brown, MN,27015,50582,1313503,25968
2018,Carlton, MN,27017,42303,1528783,36139
2018,Carver, MN,27019,71228,7421903,104199
2018,Cass, MN,27021,46582,1377440,29570
2018,Chippewa, MN,27023,44085,553574,12557
2018,Chisago, MN,27025,48748,2724908,55898
2018,Clay, MN,27027,41939,2710236,64624
2018,Clearwater, MN,27029,45336,384089,8472
2018,Cook, MN,27031,52990,294362,5555
2018,Cottonwood, MN,27033,45506,522223,11476
2018,Crow Wing, MN,27035,44126,2887894,65447
2018,Dakota, MN,27037,59531,25737382,432334
2018,Dodge, MN,27039,45953,951645,20709
2018,Douglas, MN,27041,50702,1956878,38596
2018,Faribault, MN,27043,40099,560141,13969
2018,Fillmore, MN,27045,44078,932154,21148
2018,Freeborn, MN,27047,43618,1351315,30981
2018,Goodhue, MN,27049,52554,2487915,47340
2018,Grant, MN,27051,46072,277171,6016
2018,Hennepin, MN,27053,73788,93610315,1268645
2018,Houston, MN,27055,50265,943077,18762
2018,Hubbard, MN,27057,44232,930557,21038
2018,Isanti, MN,27059,44594,1775822,39822
2018,Itasca, MN,27061,44351,1992425,44924
2018,Jackson, MN,27063,50276,504370,10032
2018,Kanabec, MN,27065,42561,680628,15992
2018,Kandiyohi, MN,27067,52018,2252675,43306
2018,Kittson, MN,27069,48829,207475,4249
2018,Koochiching, MN,27071,42416,525327,12385
2018,Lac qui Parle, MN,27073,47855,324839,6788
2018,Lake, MN,27075,47640,514946,10809
2018,Lake of the Woods, MN,27077,57047,212673,3728
2018,Le Sueur, MN,27079,48958,1395290,28500
2018,Lincoln, MN,27081,43752,249606,5705
2018,Lyon, MN,27083,49051,1254918,25584
2018,McLeod, MN,27085,47275,1730557,36606
2018,Mahnomen, MN,27087,35258,190886,5414
2018,Marshall, MN,27089,51118,467422,9144
2018,Martin, MN,27091,49885,1006384,20174
2018,Meeker, MN,27093,43880,1017934,23198
2018,Mille Lacs, MN,27095,41660,1094900,26282
2018,Morrison, MN,27097,41501,1400382,33743
2018,Mower, MN,27099,45534,1823773,40053
2018,Murray, MN,27101,50616,418090,8260
2018,Nicollet, MN,27103,48524,1661963,34250
2018,Nobles, MN,27105,42660,954815,22382
2018,Norman, MN,27107,36208,237087,6548
2018,Olmsted, MN,27109,57090,9098470,159372
2018,Otter Tail, MN,27111,46412,2768334,59647
2018,Pennington, MN,27113,55383,788208,14232
2018,Pine, MN,27115,37617,1092748,29049
2018,Pipestone, MN,27117,52976,495751,9358
2018,Polk, MN,27119,45513,1433469,31496
2018,Pope, MN,27121,49716,552642,11116
2018,Ramsey, MN,27123,53396,29471803,551944
2018,Red Lake, MN,27125,50740,196618,3875
2018,Redwood, MN,27127,48810,757146,15512
2018,Renville, MN,27129,48171,715921,14862
2018,Rice, MN,27131,43676,2907009,66559
2018,Rock, MN,27133,48818,475584,9742
2018,Roseau, MN,27135,48489,741594,15294
2018,St. Louis, MN,27137,46502,9349752,201062
2018,Scott, MN,27139,61127,9036638,147835
2018,Sherburne, MN,27141,47224,4488660,95051
2018,Sibley, MN,27143,45702,690058,15099
2018,Stearns, MN,27145,47122,7404776,157141
2018,Steele, MN,27147,45193,1690403,37404
2018,Stevens, MN,27149,45752,441873,9658
2018,Swift, MN,27151,46614,457799,9821
2018,Todd, MN,27153,41429,1037133,25034
2018,Traverse, MN,27155,51104,173499,3395
2018,Wabasha, MN,27157,48124,1030618,21416
2018,Wadena, MN,27159,38754,541892,13983
2018,Waseca, MN,27161,41041,779170,18985
2018,Washington, MN,27163,66911,17475284,261174
2018,Watonwan, MN,27165,41944,474638,11316
2018,Wilkin, MN,27167,50574,329591,6517
2018,Winona, MN,27169,47754,2396202,50178
2018,Wright, MN,27171,50411,6941168,137692
2018,Yellow Medicine, MN,27173,51686,503215,9736
2018,Adams, MS,28001,34524,1053718,30521
2018,Alcorn, MS,28003,37928,1330795,35087
2018,Amite, MS,28005,33689,428524,12720
2018,Attala, MS,28007,33196,603668,18185
2018,Benton, MS,28009,33061,253945,7681
2018,Bolivar, MS,28011,37295,1183709,31739
2018,Calhoun, MS,28013,34346,467031,13598
2018,Carroll, MS,28015,36974,372403,10072
2018,Chickasaw, MS,28017,34283,586450,17106
2018,Choctaw, MS,28019,32808,273945,8350
2018,Claiborne, MS,28021,30074,278007,9244
2018,Clarke, MS,28023,37133,584766,15748
2018,Clay, MS,28025,37238,700591,18814
2018,Coahoma, MS,28027,35059,784229,22369
2018,Copiah, MS,28029,32677,939517,28752
2018,Covington, MS,28031,37595,699758,18613
2018,DeSoto, MS,28033,42083,7597795,180542
2018,Forrest, MS,28035,37198,2882287,77484
2018,Franklin, MS,28037,33758,261353,7742
2018,George, MS,28039,33773,809436,23967
2018,Greene, MS,28041,27866,389963,13994
2018,Grenada, MS,28043,34297,747913,21807
2018,Hancock, MS,28045,35942,1644688,45760
2018,Harrison, MS,28047,37045,7638095,206187
2018,Hinds, MS,28049,38734,9092588,234743
2018,Holmes, MS,28051,27971,492654,17613
2018,Humphreys, MS,28053,32137,260823,8116
2018,Issaquena, MS,28055,20159,28061,1392
2018,Itawamba, MS,28057,34913,833957,23887
2018,Jackson, MS,28059,37303,5323868,142718
2018,Jasper, MS,28061,39350,646249,16423
2018,Jefferson, MS,28063,33341,243426,7301
2018,Jefferson Davis, MS,28065,29603,340172,11491
2018,Jones, MS,28067,38057,2573646,67626
2018,Kemper, MS,28069,30426,282016,9269
2018,Lafayette, MS,28071,41810,2295320,54899
2018,Lamar, MS,28073,39515,2485475,62900
2018,Lauderdale, MS,28075,38100,2843597,74636
2018,Lawrence, MS,28077,36006,433545,12041
2018,Leake, MS,28079,33677,726349,21568
2018,Lee, MS,28081,42119,3520570,83586
2018,Leflore, MS,28083,36454,1054687,28932
2018,Lincoln, MS,28085,37753,1317991,34911
2018,Lowndes, MS,28087,38106,2254324,59160
2018,Madison, MS,28089,62708,6741718,107510
2018,Marion, MS,28091,37887,935797,24700
2018,Marshall, MS,28093,34312,1174554,34232
2018,Monroe, MS,28095,35998,1251605,34769
2018,Montgomery, MS,28097,33495,338131,10095
2018,Neshoba, MS,28099,35980,1050014,29183
2018,Newton, MS,28101,34562,747341,21623
2018,Noxubee, MS,28103,31565,333197,10556
2018,Oktibbeha, MS,28105,33478,1699573,50767
2018,Panola, MS,28107,33368,1117613,33494
2018,Pearl River, MS,28109,36234,2018182,55699
2018,Perry, MS,28111,33544,389717,11618
2018,Pike, MS,28113,30045,1212333,40350
2018,Pontotoc, MS,28115,33990,1051884,30947
2018,Prentiss, MS,28117,30454,761257,24997
2018,Quitman, MS,28119,30676,200589,6539
2018,Rankin, MS,28121,44347,6879261,155123
2018,Scott, MS,28123,31454,888816,28258
2018,Sharkey, MS,28125,35359,141753,4009
2018,Simpson, MS,28127,37813,988477,26141
2018,Smith, MS,28129,39009,572265,14670
2018,Stone, MS,28131,33343,598310,17944
2018,Sunflower, MS,28133,29039,789177,27176
2018,Tallahatchie, MS,28135,30776,405195,13166
2018,Tate, MS,28137,35984,1007937,28011
2018,Tippah, MS,28139,36780,811228,22056
2018,Tishomingo, MS,28141,34633,657758,18992
2018,Tunica, MS,28143,31186,317882,10193
2018,Union, MS,28145,33138,916835,27667
2018,Walthall, MS,28147,32540,457775,14068
2018,Warren, MS,28149,39985,1833322,45850
2018,Washington, MS,28151,35555,1656604,46593
2018,Wayne, MS,28153,35704,708861,19854
2018,Webster, MS,28155,37373,371679,9945
2018,Wilkinson, MS,28157,28793,256662,8914
2018,Winston, MS,28159,35469,638865,18012
2018,Yalobusha, MS,28161,35769,456372,12759
2018,Yazoo, MS,28163,27685,798538,28844
2018,Adair, MO,29001,32185,819823,25472
2018,Andrew, MO,29003,41885,756602,18064
2018,Atchison, MO,29005,36900,196750,5332
2018,Audrain, MO,29007,36784,937563,25488
2018,Barry, MO,29009,36569,1267540,34662
2018,Barton, MO,29011,34519,406428,11774
2018,Bates, MO,29013,38520,622567,16162
2018,Benton, MO,29015,37580,721767,19206
2018,Bollinger, MO,29017,36203,393453,10868
2018,Boone, MO,29019,46287,8345544,180301
2018,Buchanan, MO,29021,39032,3375650,86484
2018,Butler, MO,29023,35388,1504224,42507
2018,Caldwell, MO,29025,38069,337899,8876
2018,Callaway, MO,29027,37434,1666107,44508
2018,Camden, MO,29029,40238,1732070,43046
2018,Cape Girardeau, MO,29031,43922,3541382,80629
2018,Carroll, MO,29033,42590,368360,8649
2018,Carter, MO,29035,35407,191940,5421
2018,Cass, MO,29037,46428,4911853,105794
2018,Cedar, MO,29039,31018,435177,14030
2018,Chariton, MO,29041,41006,306148,7466
2018,Christian, MO,29043,41019,3533625,86147
2018,Clark, MO,29045,34342,228991,6668
2018,Clay, MO,29047,47691,11788502,247185
2018,Clinton, MO,29049,40681,852511,20956
2018,Cole, MO,29051,45404,3521390,77557
2018,Cooper, MO,29053,38238,672805,17595
2018,Crawford, MO,29055,36336,849179,23370
2018,Dade, MO,29057,33739,255574,7575
2018,Dallas, MO,29059,33170,555131,16736
2018,Daviess, MO,29061,31742,268122,8447
2018,DeKalb, MO,29063,27745,349556,12599
2018,Dent, MO,29065,34798,512440,14726
2018,Douglas, MO,29067,30463,364947,11980
2018,Dunklin, MO,29069,34786,1004989,28891
2018,Franklin, MO,29071,44098,4584735,103967
2018,Gasconade, MO,29073,39093,579639,14827
2018,Gentry, MO,29075,42637,267632,6277
2018,Greene, MO,29077,43478,12812362,294688
2018,Grundy, MO,29079,33629,338373,10062
2018,Harrison, MO,29081,35460,291766,8228
2018,Henry, MO,29083,41060,894531,21786
2018,Hickory, MO,29085,32453,272252,8389
2018,Holt, MO,29087,44399,192871,4344
2018,Howard, MO,29089,38252,387993,10143
2018,Howell, MO,29091,34225,1358605,39696
2018,Iron, MO,29093,34524,335505,9718
2018,Jackson, MO,29095,45664,32463492,710927
2018,Jasper, MO,29097,40801,4947130,121251
2018,Jefferson, MO,29099,42242,9503945,224988
2018,Johnson, MO,29101,36865,1974132,53551
2018,Knox, MO,29103,34023,128436,3775
2018,Laclede, MO,29105,36019,1289152,35791
2018,Lafayette, MO,29107,41713,1358462,32567
2018,Lawrence, MO,29109,34226,1304159,38104
2018,Lewis, MO,29111,33867,339444,10023
2018,Lincoln, MO,29113,40394,2318037,57386
2018,Linn, MO,29115,38413,461691,12019
2018,Livingston, MO,29117,37281,570289,15297
2018,McDonald, MO,29119,28455,664290,23345
2018,Macon, MO,29121,40991,624656,15239
2018,Madison, MO,29123,34528,435021,12599
2018,Maries, MO,29125,33603,285588,8499
2018,Marion, MO,29127,39956,1142930,28605
2018,Mercer, MO,29129,31190,111972,3590
2018,Miller, MO,29131,36661,895783,24434
2018,Mississippi, MO,29133,29963,396685,13239
2018,Moniteau, MO,29135,35623,570648,16019
2018,Monroe, MO,29137,38897,335526,8626
2018,Montgomery, MO,29139,39597,452712,11433
2018,Morgan, MO,29141,40703,842178,20691
2018,New Madrid, MO,29143,33553,568150,16933
2018,Newton, MO,29145,38416,2242316,58369
2018,Nodaway, MO,29147,31434,685673,21813
2018,Oregon, MO,29149,34280,310854,9068
2018,Osage, MO,29151,44602,598074,13409
2018,Ozark, MO,29153,32590,278804,8555
2018,Pemiscot, MO,29155,33943,552254,16270
2018,Perry, MO,29157,41406,790729,19097
2018,Pettis, MO,29159,36713,1572186,42824
2018,Phelps, MO,29161,38953,1738760,44637
2018,Pike, MO,29163,33196,615746,18549
2018,Platte, MO,29165,57572,5953328,103406
2018,Polk, MO,29167,34839,1097984,31516
2018,Pulaski, MO,29169,39177,2075702,52982
2018,Putnam, MO,29171,34707,164444,4738
2018,Ralls, MO,29173,38015,390638,10276
2018,Randolph, MO,29175,38617,960973,24885
2018,Ray, MO,29177,41589,959660,23075
2018,Reynolds, MO,29179,34412,212322,6170
2018,Ripley, MO,29181,36068,405987,11256
2018,St. Charles, MO,29183,53542,21349499,398742
2018,St. Clair, MO,29185,29892,273748,9158
2018,Ste. Genevieve, MO,29186,39936,732191,18334
2018,St. Francois, MO,29187,33815,2268402,67082
2018,St. Louis, MO,29189,70716,70936105,1003112
2018,Saline, MO,29195,35526,827034,23280
2018,Schuyler, MO,29197,32597,135082,4144
2018,Scotland, MO,29199,33326,159832,4796
2018,Scott, MO,29201,40085,1538233,38374
2018,Shannon, MO,29203,34086,246956,7245
2018,Shelby, MO,29205,36863,226820,6153
2018,Stoddard, MO,29207,34965,1014234,29007
2018,Stone, MO,29209,40044,1229876,30713
2018,Sullivan, MO,29211,37071,227729,6143
2018,Taney, MO,29213,36278,2022714,55756
2018,Texas, MO,29215,28774,719040,24989
2018,Vernon, MO,29217,35146,700780,19939
2018,Warren, MO,29219,42503,1450405,34125
2018,Washington, MO,29221,30700,736767,23999
2018,Wayne, MO,29223,33397,384962,11527
2018,Webster, MO,29225,32908,1272272,38661
2018,Worth, MO,29227,33991,68594,2018
2018,Wright, MO,29229,32345,585967,18116
2018,St. Louis (Independent City), MO,29510,45592,13953777,306059
2018,Beaverhead, MT,30001,45343,422871,9326
2018,Big Horn, MT,30003,29682,394711,13298
2018,Blaine, MT,30005,28130,200372,7123
